chr_name	start	end	log2FoldChange	padj	MSTRG_transcript_id	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr4	230194894	230205389	5.219576198763041	0.00675880272647812	MSTRG.33535.2	MSTRG.33535	Zm00001d053401	GRMZM2G148118	Cyclic nucleotide-gated ion channel 1 isoform 1%3B Cyclic nucleotide-gated ion channel 1 isoform 2  	 [source: RefGen_v3] 
chr2	35512929	35515267	5.23173332137337	0.0135208372553055	Zm00001d003202_T001	MSTRG.14999	Zm00001d003202	GRMZM2G477632	Ribosomal protein L10 family protein	[source:homolog]
chr9	20480509	20481723	5.233356095277941	0.019369182350863	Zm00001d045392_T001	MSTRG.57078	Zm00001d045392	GRMZM2G131421	Early nodulin 93  	 [source: RefGen_v3] 
chr10	133211223	133217025	5.2389788789246206	0.000364319348714152	Zm00001d025892_T012	MSTRG.12506	Zm00001d025892	GRMZM2G164649	ATPase  	 [source: RefGen_v3] 
chr1	195958619	195965889	5.24547312125624	0.0121490065450568	MSTRG.5158.2	MSTRG.5158	Zm00001d031602	GRMZM2G142383	Uridine kinase-like protein 2 chloroplastic	[source:homolog]
chr7	38121614	38304356	5.2600706391317	8.0978686633967585e-25	MSTRG.47459.1	MSTRG.47459	Zm00001d019507	GRMZM2G025231	Cellulose synthase-7  	 [source: RefGen_v3] 
chr5	114036278	114040272	5.26030423415969	5.8878607156783896e-05	Zm00001d015729_T030	MSTRG.37881	Zm00001d015729	GRMZM2G006107	Peptidyl-prolyl cis-trans isomerase CYP95	[source:homolog]
chr3	156903314	156903949	5.2632781144587195	0.0230473697161049	Zm00001d042229_T001	MSTRG.24482	Zm00001d042229	GRMZM2G158407		
chr10	63672417	63675196	5.26999821984242	0.0330286264838496	MSTRG.10464.4	MSTRG.10464	Zm00001d024314	GRMZM2G118610	Putative cinnamyl-alcohol dehydrogenase family protein  	 [source: RefGen_v3] 
chr4	140677217	140703284	5.28272391599517	0.00649565845257879	MSTRG.30711.4	MSTRG.30711	Zm00001d051075	GRMZM2G041842	TRAF-like family protein	[source:homolog]
chr7	24771102	24772823	5.2857142096596395	0.00113676512791057	Zm00001d019265_T001	MSTRG.47128	Zm00001d019265	GRMZM2G097030	UDP-glucosyltransferase  	 [source: RefGen_v3] 
chr2	38748934	38756211	5.29511151777629	0.023818325388083997	MSTRG.15090.2	MSTRG.15090	Zm00001d003284	GRMZM2G135410	SWI/SNF complex subunit SWI3A	[source:homolog]
chr2	176946884	176960271	5.31002687335414	0.000535320240787927	MSTRG.18127.4	MSTRG.18127	Zm00001d005513	GRMZM2G030312	Co-chaperone GrpE family protein	[source:homolog]
chr7	181177255	181180397	5.31041113868571	0.00350367544990026	MSTRG.53473.1	MSTRG.53473	Zm00001d022616	GRMZM2G032878	Acyl carrier protein 2 chloroplastic	[source:homolog]
chr8	70200588	70205747	5.31396524638617	0.00164153661254443	Zm00001d009562_T084	MSTRG.52404	Zm00001d009552	GRMZM2G015287	Ubiquitin-conjugating enzyme E2 36	[source:homolog]
chr10	115983810	115986401	5.31903624018836	0.0483307633938295	Zm00001d025373_T001	MSTRG.11818	Zm00001d025373	GRMZM5G858653	Aluminum-activated malate transporter 8	[source:homolog]
chr10	125949308	126292653	5.32967029777054	0.0069280791783571	MSTRG.12184.1	MSTRG.12184	Zm00001d025680	GRMZM2G065292	PI-PLC X domain-containing protein 	[source:homolog]
chr4	198870607	198877180	5.33875632453175	0.0232751119488313	Zm00001d052723_T012	MSTRG.32662	Zm00001d052723	GRMZM2G097043		
chr9	6096248	6097444	5.3494842653096795	0.0380280037766087	Zm00001d044874_T001	MSTRG.56548	Zm00001d044874	GRMZM2G135960	23.6 kDa heat shock protein mitochondrial	[source:homolog]
chr2	168262753	168265313	5.35025979333196	0.0113934632911694	MSTRG.17862.17	MSTRG.17862	Zm00001d005297	GRMZM2G083972	Protein LONGIFOLIA 2	[source:homolog]
chr3	31401124	31403166	5.35731673433535	0.000441888777864688	Zm00001d040189_T001	MSTRG.22032	Zm00001d040189	GRMZM2G062650	 nrp1;no-apical-meristem-related protein1: nactf128 locus designated and assigned to a transcription factor family by the GRASSIUS project (Yilmaz et al 2009) 	 which also provided the mappings to the B73_Reference Genome sequence v2 gene models.
chr2	12281580	12292432	5.357440336133309	0.00989497074204733	Zm00001d002418_T018	MSTRG.14368	Zm00001d002418	GRMZM2G156638	yeast YAK1-related gene 1	[source:homolog]
chr2	132138157	132139180	5.35894275214474	0.0473160081057636	Zm00001d004700_T001	MSTRG.17062	Zm00001d004700	GRMZM2G099867	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein	[source:homolog]
chr6	166378953	166383925	5.35953118449396	0.00330938522604576	MSTRG.45976.9	MSTRG.45976	Zm00001d038885	GRMZM2G174906	Programmed cell death protein 5  	 [source: RefGen_v3] 
chr1	118829619	118879133	5.360397425616259	1.1549681781408502e-13	Zm00001d030282_T011	MSTRG.3574	Zm00001d030282	GRMZM2G038973	Probable alpha-mannosidase 	[source:homolog]
chr3	40090612	40092906	5.37239413917909	0.00291755439955276	MSTRG.22280.5	MSTRG.22280	Zm00001d040364	GRMZM2G089982	Peroxidase 72	[source:homolog]
chr1	197494546	197499430	5.3812677641697	0.0116760092506993	Zm00001d031653_T004	MSTRG.5350	Zm00001d031653	GRMZM2G064962	Glycerophosphodiester phosphodiesterase GDPD2	[source:homolog]
chr7	22120571	22126358	5.3858763841740505	0.0244138154524443	Zm00001d019215_T004	MSTRG.47054	Zm00001d019215	GRMZM2G472052	KH domain-containing protein SPIN1	[source:homolog]
chr8	19448408	19457020	5.39440074936576	0.00987286395826965	MSTRG.51396.1	MSTRG.51396	Zm00001d008763	GRMZM2G365983	Enhancer of polycomb-like transcription factor protein	[source:homolog]
chr9	90822866	90827232	5.398359535697839	0.0012264828447179	MSTRG.58903.3	MSTRG.58903	Zm00001d046456	GRMZM2G047564	3-hydroxyisobutyryl-CoA hydrolase-like protein 3 mitochondrial	[source:homolog]
chr6	160345574	160353313	5.40510884120556	0.0131189500246477	Zm00001d038576_T001	MSTRG.45499	Zm00001d038576	GRMZM2G305159	Calcium-transporting ATPase 4 plasma membrane-type	[source:homolog]
chr10	143271486	143283367	5.40650556771442	1.4690891022861098e-06	Zm00001d026306_T011	MSTRG.12945	Zm00001d026306	GRMZM2G126858	Putative leucine-rich repeat receptor-like protein kinase family protein  	 [source: RefGen_v3] 
chr6	151995956	152118448	5.40727094855348	1.2289609673403e-12	MSTRG.45207.3	MSTRG.45207	Zm00001d038227	GRMZM2G456568	Putative NAC domain transcription factor superfamily protein isoform 1%3B Putative NAC domain transcription factor superfamily protein isoform 2  	 [source: RefGen_v3] 
chr2	196151632	196157929	5.41088495353211	3.5159852131367396e-07	Zm00001d006041_T039	MSTRG.18682	Zm00001d006041	GRMZM2G446050	Proton pump-interactor 1	[source:homolog]
chr10	117395751	117396956	5.4109765156571	0.0182732002049842	Zm00001d025404_T001	MSTRG.11876	Zm00001d025404	GRMZM2G007633		
chr9	141397421	141400482	5.41681552409302	5.1955337918163e-10	MSTRG.60524.3	MSTRG.60524	Zm00001d047772	GRMZM2G020982	Ankyrin repeat-containing protein ITN1	[source:homolog]
chr8	167566134	167569170	5.42509461873865	8.871816371187741e-07	Zm00001d012067_T002	MSTRG.55916	Zm00001d012067	GRMZM2G030762	Transcription factor bHLH62	[source:homolog]
chr1	219863855	219870569	5.434002438725781	0.0447683590513867	MSTRG.6001.10	MSTRG.6001	Zm00001d032270	GRMZM2G167651	Golgin candidate 4	[source:homolog]
chr1	159576453	159582009	5.45446475769176	0.041128552730892	Zm00001d030784_T011	MSTRG.4179	Zm00001d030784	GRMZM2G002138	Expressed protein;  protein	[source:homolog]
chr1	290960037	291057900	5.454821814762861	0.0175178818322316	MSTRG.8412.1	MSTRG.8412	Zm00001d034368	GRMZM2G134917	 cdj1;chaperone DNA J homolog1: leaf cDNA csu63	 deduced amino acid sequence nearly identical to chaperone DNA J
chr6	73478014	73479134	5.4616589995090905	7.292889954832471e-06	MSTRG.42733.2	MSTRG.42733	Zm00001d036125	GRMZM2G014705	early nodulin-related	[source:homolog]
chr8	173271092	173275057	5.469718717228839	0.00490077888435315	Zm00001d012383_T001	MSTRG.56099	Zm00001d012383	GRMZM2G045239		
chr1	113477268	113479006	5.4700244632402	0.000689843025332815	MSTRG.3466.2	MSTRG.3466	Zm00001d030214	GRMZM2G154216	(Z)-3-hexen-1-ol acetyltransferase	[source:homolog]
chr8	127175194	127183419	5.47392660475428	0.00489457326107318	MSTRG.54459.17	MSTRG.54459	Zm00001d010758	GRMZM2G136369	 hox1;homeobox1: cDNA Zmhox1a	 meristem specific
chr4	46595406	46625848	5.47498175468728	0.0462298373735618	MSTRG.29056.2	MSTRG.29056	Zm00001d049823	GRMZM5G896883	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase 2	[source:homolog]
chr2	36039302	36040798	5.47755264811602	2.3085027339755504e-15	Zm00001d003209_T001	MSTRG.14972	Zm00001d003209	GRMZM2G138770	AAA-ATPase ASD mitochondrial	[source:homolog]
chr7	138262872	138266001	5.48712132010779	0.0007268577660937111	Zm00001d020975_T005	MSTRG.49450	Zm00001d020975	GRMZM2G168269	 mbd108;methyl binding domain108:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	175506239	175511418	5.489404045384981	2.1553065257557803e-07	Zm00001d005478_T009	MSTRG.18074	Zm00001d005478	GRMZM2G082580	Cellulose synthase A catalytic subunit 5 [UDP-forming]	[source:homolog]
chr10	80279268	80279792	5.4973807341565895	0.0187618697563453	MSTRG.10872.1	MSTRG.10872	Zm00001d024610	GRMZM2G008403		
chr5	30097403	30112961	5.50064832523124	0.00201554370689997	Zm00001d014037_T013	MSTRG.35184	Zm00001d014037	GRMZM2G104254	Serine/threonine protein phosphatase 2A regulatory subunit B''alpha	[source:homolog]
chr2	168259605	168265156	5.505851394427429	5.8718666599108e-06	Zm00001d005297_T014	MSTRG.17862	Zm00001d005297	GRMZM2G083972	Protein LONGIFOLIA 2	[source:homolog]
chr1	31041491	31049939	5.5077864872280395	5.97093198663901e-06	Zm00001d028330_T009	MSTRG.1313	Zm00001d028330	GRMZM2G311165	Sodium/hydrogen exchanger 2	[source:homolog]
chr1	198649796	198653105	5.51782192863577	1.3666798889311499e-11	Zm00001d031688_T002	MSTRG.5392	Zm00001d031688	GRMZM2G153823	Putative 14-3-3 protein  	 [source: RefGen_v3] 
chr3	217573680	217581039	5.553447195210871	0.00018136463201796698	MSTRG.26738.10	MSTRG.26738	Zm00001d044042	GRMZM2G466833	 mdh3;malate dehydrogenase3: electrophoretic mobility; null allele is known; mitochondrial; dimeric; intra/interlocus hybrid bands occur	 [source: characterized gene (MaizeGDB_09082017)]
chr8	136176287	136181215	5.569868254526829	0.0206581606809705	MSTRG.54738.26	MSTRG.54738	Zm00001d010987	GRMZM2G700665	 rap2;rap2.7 orthologue: negative regulator of flowering time; vgt1 acts as an enhancer (Salvi et al. 2007)	 [source: characterized gene (MaizeGDB_09082017)]
chr1	197545631	197548925	5.582488591905269	0.0030326309211194604	Zm00001d031655_T001	MSTRG.5347	Zm00001d031655	GRMZM2G054252	 nactf48;NAC-transcription factor 48: Locus designated and assigned to a transcription factor family by the GRASSIUS project (Yilmaz et al 2009) 	 which also provided the mappings to the B73_Reference Genome sequence v2 gene models.
chr2	218944618	218947068	5.596340450134861	2.37701687970776e-05	MSTRG.19796.6	MSTRG.19796	Zm00001d006899	GRMZM5G851698	40S ribosomal protein S6  	 [source: RefGen_v3] 
chr3	234823897	234825538	5.59871626187574	2.91319341016012e-06	MSTRG.27517.1	MSTRG.27517	Zm00001d044683	GRMZM2G175076	Probable chalcone--flavonone isomerase 3	[source:homolog]
chr2	39481340	39855666	5.61457945318013	0.0154207815563308	MSTRG.15112.3	MSTRG.15112	Zm00001d003304	AC208221.3_FG002	Bowman-Birk type bran trypsin inhibitor	[source:homolog]
chr1	7401558	7403297	5.61900977692299	1.1344473524190599e-11	MSTRG.182.1	MSTRG.182	Zm00001d027524	GRMZM2G099454	Basic endochitinase B	[source:homolog]
chr8	105392179	105401077	5.6347300731512595	0.0384989774861933	Zm00001d010235_T013	MSTRG.53830	Zm00001d010235	GRMZM2G408096	zinc ion binding;DNA binding	[source:homolog]
chr10	21192744	21201434	5.64249032733181	1.83233623535225e-05	Zm00001d023795_T004	MSTRG.9791	Zm00001d023795	GRMZM2G331368	E3 ubiquitin-protein ligase UPL1	[source:homolog]
chr10	35174941	35179903	5.644005962235511	0.00101165661370155	Zm00001d023994_T003	MSTRG.10043	Zm00001d023994	GRMZM2G016890	Beta-glucosidase%2C chloroplastic  	 [source: RefGen_v3] 
chr7	171699131	171710958	5.65131948177593	0.00683120611689565	Zm00001d022169_T024	MSTRG.52969	Zm00001d022169	GRMZM2G381395	DNA-directed RNA polymerase  	 [source: RefGen_v3] 
chr1	268793833	268804214	5.69079651157281	0.038256427982627	MSTRG.7561.29	MSTRG.7561	Zm00001d033616	GRMZM2G323838	pescadillo-related	[source:homolog]
chr5	34485931	34492337	5.698338288634219	0.000876010563966004	Zm00001d014159_T023	MSTRG.35280	Zm00001d014159	GRMZM2G313649	Protein NETWORKED 1A	[source:homolog]
chr6	127318662	127321645	5.707283555794281	0.000215411872417482	Zm00001d037498_T001	MSTRG.44324	Zm00001d037498	GRMZM2G127160	 tar1;tryptophan aminotransferase related1:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	19071690	19076964	5.70812095287733	0.000295149693788648	Zm00001d002678_T001	MSTRG.14143	Zm00001d002678	GRMZM2G322819	Prolyl oligopeptidase family protein	[source:homolog]
chr1	71610891	71675538	5.71226868230768	6.806031399170469e-13	MSTRG.2504.2	MSTRG.2504	Zm00001d029457	GRMZM2G048324	 nrx1;nucleoredoxin1: single copy cDNA sequence; thioredoxin-like	 [source: characterized gene (MaizeGDB_09082017)]
chr1	201106101	201111674	5.72215480295986	7.265844244737529e-07	Zm00001d031764_T006	MSTRG.5260	Zm00001d031764	GRMZM2G001803	IAA-alanine resistance protein 1	[source:homolog]
chr2	19071816	19077401	5.72948069682796	1.4312319623702601e-08	Zm00001d002678_T024	MSTRG.14143	Zm00001d002678	GRMZM2G322819	Prolyl oligopeptidase family protein	[source:homolog]
chr1	118829677	118877769	5.7571234007357095	3.9427511851673104e-17	Zm00001d030282_T035	MSTRG.3574	Zm00001d030282	GRMZM2G038973	Probable alpha-mannosidase 	[source:homolog]
chr3	201984577	201987248	5.75972812501197	0.000368838732423461	Zm00001d043500_T001	MSTRG.26096	Zm00001d043500	GRMZM2G156016	Transcription factor VOZ1	[source:homolog]
chr7	15758772	15765508	5.76199573026557	0.0336527221969796	Zm00001d019086_T002	MSTRG.46922	Zm00001d019086	GRMZM2G162954	RNA-binding (RRM/RBD/RNP motifs) family protein	[source:homolog]
chr5	39659999	39668339	5.773532958964241	0.0107383707144024	Zm00001d014290_T001	MSTRG.35514	Zm00001d014290	GRMZM2G018558	Leucine aminopeptidase 2 chloroplastic	[source:homolog]
chr7	84160742	84204300	5.77836428885054	0.0107171745888902	Zm00001d020001_T012	MSTRG.48196	Zm00001d020001	GRMZM2G025340	Structural maintenance of chromosomes protein 6B	[source:homolog]
chr10	128391683	128395884	5.786141269975441	4.59603177800266e-27	Zm00001d025752_T001	MSTRG.12297	Zm00001d025752	GRMZM2G005939	Transcription factor bHLH68	[source:homolog]
chr10	147989437	147997741	5.7981811998265895	3.4618578034381597e-06	Zm00001d026548_T034	MSTRG.13210	Zm00001d026548	GRMZM2G423861	Kinesin-like calmodulin-binding protein	[source:homolog]
chr10	107141907	107144555	5.798321891944269	0.00279135613296763	Zm00001d025166_T001	MSTRG.11566	Zm00001d025166	GRMZM2G139512	Putative quinone-oxidoreductase homolog chloroplastic	[source:homolog]
chr2	172800510	172844621	5.81454001763345	4.35640481478985e-09	MSTRG.17988.2	MSTRG.17988	Zm00001d005403	GRMZM2G504910	Protein prenylyltransferase superfamily protein	[source:homolog]
chr5	3900060	3901961	5.816947562288441	7.22115974221234e-05	MSTRG.36261.8	MSTRG.36261	Zm00001d013055	GRMZM2G054193	Vesicle-associated membrane protein 722	[source:homolog]
chr2	207717095	207743821	5.82186291105731	0.000154866422055944	MSTRG.19215.35	MSTRG.19215	Zm00001d006428	GRMZM2G181158	Protein CHROMATIN REMODELING 4	[source:homolog]
chr1	213971572	213974101	5.832028577133911	2.67172235570719e-11	Zm00001d032131_T001	MSTRG.5832	Zm00001d032131	GRMZM5G817046	Scar-like domain-containing protein WAVE 5	[source:homolog]
chr10	84135054	84142369	5.83602240242327	1.07452225534386e-05	MSTRG.11015.2	MSTRG.11015	Zm00001d024703	GRMZM2G005126	Zinc finger CCCH domain-containing protein 38	[source:homolog]
chr5	170975554	170981352	5.85543372081269	0.000255059458163934	Zm00001d016640_T022	MSTRG.39015	Zm00001d016640	GRMZM2G136296	TUDOR-SN protein 1	[source:homolog]
chr6	99521660	99539223	5.86140289356459	1.05365613221307e-06	Zm00001d036741_T001	MSTRG.43467	Zm00001d036741	GRMZM2G158627	Isoleucine--tRNA ligase cytoplasmic	[source:homolog]
chr5	22093503	22098532	5.86278351591794	1.54730638828019e-10	MSTRG.34857.7	MSTRG.34857	Zm00001d013838	GRMZM2G073934	Tetratricopeptide repeat (TPR)-like superfamily protein	[source:homolog]
chr10	131304200	131305998	5.863417899069929	0.00091857331933607	Zm00001d025833_T005	MSTRG.12396	Zm00001d025833	GRMZM2G139797	 IDP1639;\C2 :	 [source: characterized gene (MaizeGDB_09082017)]
chr10	75993852	76000500	5.863993891618531	0.00696189975130615	Zm00001d024523_T006	MSTRG.10792	Zm00001d024523	GRMZM2G042992	Ramosa 1 enhancer locus 2%3B Ramosa1 enhancer locus2  	 [source: RefGen_v3] 
chr1	4725166	4736828	5.87983666194575	0.0342584033729013	Zm00001d027412_T026	MSTRG.428	Zm00001d027412	GRMZM2G040762	 dcl101;dicer-like 101: mutant plants have 'fuzzy tassel' and reduced stature.	 [source: characterized gene (MaizeGDB_09082017)]
chr5	171617402	171621082	5.88596140596839	0.0305540856696654	MSTRG.39032.20	MSTRG.39032	Zm00001d016659	GRMZM2G162663	Acetyl-coenzyme A synthetase chloroplastic/glyoxysomal	[source:homolog]
chr8	162915452	162923330	5.88607704234784	0.005620830121903	Zm00001d011854_T012	MSTRG.55742	Zm00001d011854	GRMZM2G180988	Villin-2	[source:homolog]
chr7	180319495	180322667	5.890203281047031	6.26019589598811e-07	MSTRG.53428.4	MSTRG.53428	Zm00001d022581	GRMZM2G134396	AMP deaminase	[source:homolog]
chr2	165864879	165867955	5.89539823964236	4.0301886379879895e-06	Zm00001d005252_T001	MSTRG.17816	Zm00001d005252	GRMZM2G073928	Leucine-rich repeat receptor-like tyrosine-protein kinase PXC3	[source:homolog]
chr5	35584875	35633957	5.91153791292468	0.0069542132638694	Zm00001d014188_T025	MSTRG.35413	Zm00001d014188	GRMZM5G865576	Phospholipid-transporting ATPase 3	[source:homolog]
chr7	179626214	179784624	5.91592270475536	0.000620151747835648	MSTRG.53384.1	MSTRG.53384	Zm00001d022546	GRMZM2G430600	INVOLVED IN: 10-formyltetrahydrofolate biosynthetic process folic acid and derivative biosynthetic process; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Serine hydrolase (InterPro:IPR005645); BE /.../bidopsis thaliana protein match is: alpha/beta-Hydrolases superfamily protein (TAIR:AT5G65400.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).	[source:homolog]
chr3	234823950	234849055	5.94520034904261	8.59731256443097e-06	MSTRG.27517.2	MSTRG.27517	Zm00001d044683	GRMZM2G175076	Probable chalcone--flavonone isomerase 3	[source:homolog]
chr8	137157191	137159528	5.9482201611172405	0.0011288285491583199	Zm00001d011035_T001	MSTRG.54762	Zm00001d011035	GRMZM2G005710	 dhar2;dehydroascorbate reductase like2:	 [source: characterized gene (MaizeGDB_09082017)]
chr6	163589340	163593731	5.951787328164309	1.21358631279067e-08	Zm00001d038739_T002	MSTRG.45906	Zm00001d038739	GRMZM2G421791	Inner membrane protein oxaA	[source:homolog]
chr5	184494133	184509445	5.95191622996326	0.000339790020955287	MSTRG.39504.1	MSTRG.39504	Zm00001d017077	GRMZM2G025832	 pr1;red aleurone1: changes purple aleurone to red; encodes flavonoid 3'-hydroxylase	 [source: characterized gene (MaizeGDB_09082017)]
